nominee_id,nominee_name,nominator_id,nominator_name,year,type
6650,"Walther H Nernst",800,"Ernst Beckmann",1915,C
6650,"Walther H Nernst",8998,"Gustav Tammann",1910,C
6650,"Walther H Nernst",8998,"Gustav Tammann",1917,C
6650,"Walther H Nernst",10270,"Maximilian Wittich",1911,C
6650,"Walther H Nernst",3758,"Fritz Haber",1920,C
6650,"Walther H Nernst",8915,"Theodor Svedberg",1916,C
6650,"Walther H Nernst",8915,"Theodor Svedberg",1921,C
6650,"Walther H Nernst",5297,"Max Le Blanc",1913,C
6650,"Walther H Nernst",5297,"Max Le Blanc",1920,C
6650,"Walther H Nernst",3022,"Emil H Fischer",1917,C
6650,"Walther H Nernst",3022,"Emil H Fischer",1910,C
6650,"Walther H Nernst",3022,"Emil H Fischer",1907,C
6650,"Walther H Nernst",10041,"Rudolf Wegscheider",1915,C
6650,"Walther H Nernst",284,"Richard Abegg",1907,C
6650,"Walther H Nernst",5088,"Carl Kullgren",1916,C
6650,"Walther H Nernst",5088,"Carl Kullgren",1921,C
6650,"Walther H Nernst",1399,"Heinrich Brunner",1910,C
6650,"Walther H Nernst",1399,"Heinrich Brunner",1909,C
6650,"Walther H Nernst",1399,"Heinrich Brunner",1911,C
6650,"Walther H Nernst",1399,"Heinrich Brunner",1912,C
6650,"Walther H Nernst",1399,"Heinrich Brunner",1913,C
6650,"Walther H Nernst",3878,"Arthur R Hantzsch",1920,C
6650,"Walther H Nernst",3878,"Arthur R Hantzsch",1906,C
6650,"Walther H Nernst",5467,"Carl Liebermann",1909,C
6650,"Walther H Nernst",5467,"Carl Liebermann",1908,C
6650,"Walther H Nernst",7542,"Ludwig Ramberg",1921,C
6650,"Walther H Nernst",4114,"Walter Herz",1921,C
6650,"Walther H Nernst",8139,"Carl Schall",1913,C
6650,"Walther H Nernst",5302,"Henry Le Châtelier",1909,C
6650,"Walther H Nernst",5302,"Henry Le Châtelier",1910,C
6650,"Walther H Nernst",5501,"Thorvald Lindeman",1921,C
6650,"Walther H Nernst",6823,"Sven Odèn",1921,C
6650,"Walther H Nernst",7739,"Claus Riiber",1921,C
6650,"Walther H Nernst",2549,"Carl Drucker",1920,C
6650,"Walther H Nernst",2851,"Rudolf C Eucken",1910,C
6650,"Walther H Nernst",9634,"Karl A Vesterberg",1915,C
6650,"Walther H Nernst",9634,"Karl A Vesterberg",1921,C
6650,"Walther H Nernst",9634,"Karl A Vesterberg",1916,C
6650,"Walther H Nernst",8662,"Klas Sondén",1921,C
6650,"Walther H Nernst",4429,"Otto Hönigschmid",1921,C
6650,"Walther H Nernst",2903,"Kasimir Fajans",1921,C
6650,"Walther H Nernst",6239,"Kurt H Meyer",1921,C
6650,"Walther H Nernst",3082,"Fritz Foerster",1917,C
6650,"Walther H Nernst",6960,"Wilhelm Palmaer",1920,C
6650,"Walther H Nernst",6960,"Wilhelm Palmaer",1916,C
6650,"Walther H Nernst",6960,"Wilhelm Palmaer",1921,C
6650,"Walther H Nernst",7185,"Otto Pettersson",1914,C
6650,"Walther H Nernst",1018,"Heinrich Biltz",1921,C
6650,"Walther H Nernst",1018,"Heinrich Biltz",1907,C
6650,"Walther H Nernst",9884,"Wilhelm von Waldeyer-Hartz",1920,C
6650,"Walther H Nernst",9884,"Wilhelm von Waldeyer-Hartz",1913,C
6650,"Walther H Nernst",2806,"Fritz Ephraim",1917,C
6650,"Walther H Nernst",7997,"Leopold Rügheimer",1907,C
6650,"Walther H Nernst",1802,"Giacomo Ciamician",1912,C
6650,"Walther H Nernst",1802,"Giacomo Ciamician",1909,C
6650,"Walther H Nernst",7707,"Theodore W Richards",1909,C
6650,"Walther H Nernst",7707,"Theodore W Richards",1910,C
6650,"Walther H Nernst",10050,"Fritz Weigert",1920,C
6650,"Walther H Nernst",1106,"Max Bodenstein",1912,C
6650,"Walther H Nernst",8209,"Sigval Schmidt-Nielsen",1921,C
6650,"Walther H Nernst",4271,"Bror Holmberg",1916,C
6650,"Walther H Nernst",2713,"Paul Ehrlich",1912,C
6650,"Walther H Nernst",6616,"Bernhard Naunyn",1913,C
6650,"Walther H Nernst",6616,"Bernhard Naunyn",1920,C
6650,"Walther H Nernst",10428,"Richard A Zsigmondy",1910,C
6650,"Walther H Nernst",596,"Georg Baborovsky",1916,C
6650,"Walther H Nernst",8527,"Adolf Sieverts",1921,C
6650,"Walther H Nernst",7176,"Jakob Petrén",1921,C
6650,"Walther H Nernst",1884,"Oscar Collenberg",1921,C
6650,"Walther H Nernst",494,"Fritz Arndt",1921,C
6650,"Walther H Nernst",6236,"J Meyer",1921,C
6650,"Walther H Nernst",721,"Christian Barthel",1921,C
6650,"Walther H Nernst",8860,"Daniel Strömholm",1921,C
6650,"Walther H Nernst",823,"Robert Behrend",1912,C
10476,"Lars Onsager",14705,"M J Sienko",1968,C
10476,"Lars Onsager",10508,"W Jost",1968,C
10476,"Lars Onsager",10508,"W Jost",1958,C
10476,"Lars Onsager",10508,"W Jost",1967,C
10476,"Lars Onsager",14706,"Benjamin Widom",1968,C
10476,"Lars Onsager",10522,"Eelko H Wiebenga",1957,C
10476,"Lars Onsager",10522,"Eelko H Wiebenga",1962,C
10476,"Lars Onsager",10622,"Maria Goeppert-Mayer",1967,C
10476,"Lars Onsager",10622,"Maria Goeppert-Mayer",1966,C
10476,"Lars Onsager",10817,"N J Trappeniers",1957,C
10476,"Lars Onsager",1811,"Stig M Claesson",1955,C
10476,"Lars Onsager",13019,"Manfred Eigen",1968,C
10476,"Lars Onsager",14698,"G G Hammes",1968,C
10476,"Lars Onsager",14702,"G H Morrison",1968,C
10476,"Lars Onsager",9461,"Harold Clayton Urey",1966,C
10476,"Lars Onsager",9461,"Harold Clayton Urey",1967,C
10476,"Lars Onsager",13082,"J M Miller",1962,C
10476,"Lars Onsager",14218,"M E Fisher",1968,C
10476,"Lars Onsager",11156,"Per Olov Löwdin",1967,C
10476,"Lars Onsager",11156,"Per Olov Löwdin",1967,C
10476,"Lars Onsager",352,"Andreas Christoph Albrecht",1968,C
10476,"Lars Onsager",4417,"Gunnar Hägg",1955,C
10476,"Lars Onsager",13973,"Frank P Buff",1965,C
10476,"Lars Onsager",13380,"E U Franck",1964,C
10476,"Lars Onsager",14701,"F A Long",1968,C
10476,"Lars Onsager",13361,"H G Cassidy",1964,C
10476,"Lars Onsager",13037,"M Mandel",1968,C
10476,"Lars Onsager",13093,"H A Scheraga",1968,C
10476,"Lars Onsager",14699,"J L Hoard",1968,C
10476,"Lars Onsager",14697,"W D Cooke",1968,C
10476,"Lars Onsager",14700,"R E Hughes",1968,C
10476,"Lars Onsager",5176,"Willis Eugene Lamb, Jr",1962,C
10476,"Lars Onsager",7984,"A J Rutgers",1960,C
10476,"Lars Onsager",3673,"Max Gruber",1962,C
10476,"Lars Onsager",10897,"K Guminski",1958,C
10476,"Lars Onsager",13360,"R Wolfgang",1964,C
10476,"Lars Onsager",14625,"J de Heer",1967,C
10476,"Lars Onsager",10729,"S H Bauer",1956,C
10476,"Lars Onsager",10729,"S H Bauer",1968,C
10476,"Lars Onsager",14703,"R A Plane",1968,C
10476,"Lars Onsager",10815,"N H Nachtrieb",1957,C
10476,"Lars Onsager",14704,"R F Porter",1968,C
10476,"Lars Onsager",10814,"Clyde Allen Hutchison",1957,C
10476,"Lars Onsager",14283,"Isadore Amdur",1966,C
10476,"Lars Onsager",10816,"J W Stout",1957,C
2432,"Otto P Diels",10166,"Heinrich O Wieland",1935,C
2432,"Otto P Diels",10166,"Heinrich O Wieland",1932,C
2432,"Otto P Diels",10166,"Heinrich O Wieland",1937,C
2432,"Otto P Diels",10166,"Heinrich O Wieland",1950,C
2432,"Otto P Diels",10166,"Heinrich O Wieland",1933,C
2432,"Otto P Diels",10166,"Heinrich O Wieland",1936,C
2432,"Otto P Diels",10166,"Heinrich O Wieland",1934,C
2432,"Otto P Diels",3028,"Hermann E Fischer",1935,C
2432,"Otto P Diels",454,"Richard Anschütz",1934,C
2432,"Otto P Diels",3026,"Hans Fischer",1936,C
2432,"Otto P Diels",3026,"Hans Fischer",1934,C
2432,"Otto P Diels",3026,"Hans Fischer",1932,C
2432,"Otto P Diels",3026,"Hans Fischer",1933,C
2432,"Otto P Diels",3026,"Hans Fischer",1937,C
2432,"Otto P Diels",7575,"Berthold Rassow",1934,C
2432,"Otto P Diels",8829,"Fritz Straus",1935,C
2432,"Otto P Diels",2577,"Charles Dufraisse",1950,C
2432,"Otto P Diels",1190,"Walther Borsche",1949,C
2432,"Otto P Diels",7975,"Hans Rupe",1943,C
2432,"Otto P Diels",10241,"Adolf O Windaus",1932,C
2432,"Otto P Diels",10241,"Adolf O Windaus",1934,C
2432,"Otto P Diels",10241,"Adolf O Windaus",1937,C
2432,"Otto P Diels",10241,"Adolf O Windaus",1933,C
2432,"Otto P Diels",4271,"Bror Holmberg",1943,C
2432,"Otto P Diels",4271,"Bror Holmberg",1942,C
2432,"Otto P Diels",4271,"Bror Holmberg",1949,C
2432,"Otto P Diels",4271,"Bror Holmberg",1944,C
2432,"Otto P Diels",755,"Karl H Bauer",1934,C
2432,"Otto P Diels",2351,"Marcel Delépine",1936,C
2432,"Otto P Diels",9263,"Erich Tiede",1937,C
2432,"Otto P Diels",2143,"Georges Darzens",1936,C
2432,"Otto P Diels",5411,"Hermann Leuchs",1937,C
1198,"Carl Bosch",3686,"Gustaf Gröndal",1931,C
1198,"Carl Bosch",2803,"Axel Enström",1931,C
1198,"Carl Bosch",760,"Géorg Baumert",1920,C
1198,"Carl Bosch",7713,"Gustaf Richert",1931,C
1198,"Carl Bosch",7292,"Johann Plesch",1929,C
1198,"Carl Bosch",2810,"Ernst Erdmann",1920,C
1198,"Carl Bosch",9900,"Daniel Vorländer",1920,C
1198,"Carl Bosch",8662,"Klas Sondén",1931,C
1198,"Carl Bosch",5513,"Tore Lindmark",1931,C
1198,"Carl Bosch",2728,"Albert Einstein",1929,C
1198,"Carl Bosch",4420,"Erik Hägglund",1931,C
1198,"Carl Bosch",7047,"Hermann Pauly",1916,C
1198,"Carl Bosch",2114,"Nils G Dalén",1931,C
1198,"Carl Bosch",4337,"Edvard Hubendick",1931,C
1198,"Carl Bosch",854,"Carl Benedicks",1931,C
1198,"Carl Bosch",9390,"Carl Tubandt",1920,C
1198,"Carl Bosch",8266,"Heinrich Schulze",1920,C
1198,"Carl Bosch",6960,"Wilhelm Palmaer",1930,C
1198,"Carl Bosch",6909,"Hermann Ost",1926,C
13019,"Manfred Eigen",14600,"Walther Jaenicke",1967,C
13019,"Manfred Eigen",13020,"K W Sykes",1963,C
13019,"Manfred Eigen",13067,"Jouko Uolevi Koskikallio",1965,C
13019,"Manfred Eigen",13067,"Jouko Uolevi Koskikallio",1964,C
13019,"Manfred Eigen",13067,"Jouko Uolevi Koskikallio",1963,C
13019,"Manfred Eigen",13067,"Jouko Uolevi Koskikallio",1962,C
13019,"Manfred Eigen",5042,"Hans Adolf Krebs",1966,C
13019,"Manfred Eigen",3212,"Karl Johann Freudenberg",1965,C
13019,"Manfred Eigen",13987,"Philip George",1965,C
13019,"Manfred Eigen",14172,"H T Witt",1966,C
13019,"Manfred Eigen",1487,"Adolf F Butenandt",1964,C
13019,"Manfred Eigen",1487,"Adolf F Butenandt",1966,C
13019,"Manfred Eigen",1487,"Adolf F Butenandt",1965,C
13019,"Manfred Eigen",1487,"Adolf F Butenandt",1967,C
13019,"Manfred Eigen",3787,"Otto Hahn",1967,C
13019,"Manfred Eigen",3787,"Otto Hahn",1966,C
13019,"Manfred Eigen",3787,"Otto Hahn",1965,C
13019,"Manfred Eigen",14170,"A Henglein",1966,C
13019,"Manfred Eigen",1811,"Stig M Claesson",1967,C
13019,"Manfred Eigen",14306,"K Vetter",1966,C
13019,"Manfred Eigen",14599,"H S Frank",1967,C
13019,"Manfred Eigen",14171,"Dudley Robert Herschbach",1966,C
13019,"Manfred Eigen",2944,"Walter Feitknecht",1967,C
13019,"Manfred Eigen",2944,"Walter Feitknecht",1963,C
13019,"Manfred Eigen",14169,"R Schlögl",1966,C
13019,"Manfred Eigen",13380,"E U Franck",1964,C
13019,"Manfred Eigen",11137,"Gerhard Geiseler",1967,C
13019,"Manfred Eigen",11066,"R A Alberty",1960,C
13019,"Manfred Eigen",10600,"Oskar Max Glemser",1967,C
13019,"Manfred Eigen",10904,"Gerold Karl Schwarzenbach",1965,C
13019,"Manfred Eigen",10654,"George Porter",1967,C
5118,"Fritz Kögl",1340,"Percy Brigl",1937,C
5118,"Fritz Kögl",3028,"Hermann E Fischer",1935,C
5118,"Fritz Kögl",2416,"M Dezelic",1943,C
5118,"Fritz Kögl",7199,"Paul Pfeiffer",1934,C
5118,"Fritz Kögl",7994,"Leopold Ruzicka",1941,C
5118,"Fritz Kögl",7994,"Leopold Ruzicka",1944,C
5118,"Fritz Kögl",7994,"Leopold Ruzicka",1940,C
5118,"Fritz Kögl",7994,"Leopold Ruzicka",1943,C
5118,"Fritz Kögl",553,"Eugène Aubel",1948,C
5118,"Fritz Kögl",553,"Eugène Aubel",1950,C
5118,"Fritz Kögl",3026,"Hans Fischer",1936,C
5118,"Fritz Kögl",3026,"Hans Fischer",1937,C
5118,"Fritz Kögl",7575,"Berthold Rassow",1934,C
5118,"Fritz Kögl",1007,"Johannes Martin Bijvoet",1949,C
5118,"Fritz Kögl",6449,"Avery A Morton",1949,C
5118,"Fritz Kögl",3453,"Jan Gillis",1944,C
5118,"Fritz Kögl",10166,"Heinrich O Wieland",1937,C
5118,"Fritz Kögl",10166,"Heinrich O Wieland",1948,C
5118,"Fritz Kögl",10166,"Heinrich O Wieland",1936,C
5118,"Fritz Kögl",9751,"Hans K von Euler-Chelpin",1935,C
5118,"Fritz Kögl",9751,"Hans K von Euler-Chelpin",1936,C
5118,"Fritz Kögl",9751,"Hans K von Euler-Chelpin",1945,C
5118,"Fritz Kögl",9751,"Hans K von Euler-Chelpin",1940,C
5118,"Fritz Kögl",9751,"Hans K von Euler-Chelpin",1948,C
5118,"Fritz Kögl",4254,"Fritz Hofmann",1935,C
5118,"Fritz Kögl",7984,"A J Rutgers",1950,C
5118,"Fritz Kögl",6924,"Jan Theodoor Gerard Overbeek",1949,C
5118,"Fritz Kögl",3787,"Otto Hahn",1937,C
5118,"Fritz Kögl",1517,"Wilhelm Böttger",1934,C
5118,"Fritz Kögl",755,"Karl H Bauer",1934,C
5118,"Fritz Kögl",9927,"Julius Wagner-Jauregg",1941,C
5118,"Fritz Kögl",10210,"Richard M Willstätter",1934,C
5118,"Fritz Kögl",7989,"R Ruyssen",1951,C
5118,"Fritz Kögl",10241,"Adolf O Windaus",1937,C
5118,"Fritz Kögl",4159,"Walter Hieber",1948,C
3469,"Domingo Giribaldo",7422,"Julio Princivalle",1949,C
3469,"Domingo Giribaldo",1767,"Juan C Chiarino",1949,C
3469,"Domingo Giribaldo",2270,"Maria Mercedes de Menarfa",1949,C
3469,"Domingo Giribaldo",8102,"Juan F Saredo",1949,C
8998,"Gustav Tammann",10428,"Richard A Zsigmondy",1924,C
8998,"Gustav Tammann",1018,"Heinrich Biltz",1928,C
8998,"Gustav Tammann",1018,"Heinrich Biltz",1935,C
8998,"Gustav Tammann",1018,"Heinrich Biltz",1921,C
8998,"Gustav Tammann",10041,"Rudolf Wegscheider",1922,C
8998,"Gustav Tammann",942,"August Bernthsen",1923,C
8998,"Gustav Tammann",942,"August Bernthsen",1930,C
8998,"Gustav Tammann",494,"Fritz Arndt",1928,C
8998,"Gustav Tammann",3654,"Hans Grimm",1936,C
8998,"Gustav Tammann",6650,"Walther H Nernst",1926,C
8998,"Gustav Tammann",6650,"Walther H Nernst",1928,C
8998,"Gustav Tammann",6650,"Walther H Nernst",1929,C
8998,"Gustav Tammann",6650,"Walther H Nernst",1930,C
8998,"Gustav Tammann",6650,"Walther H Nernst",1924,C
8998,"Gustav Tammann",4012,"Franz Hein",1927,C
8998,"Gustav Tammann",1019,"Wilhelm Biltz",1931,C
8998,"Gustav Tammann",1019,"Wilhelm Biltz",1926,C
8998,"Gustav Tammann",8423,"Karl Seubert",1926,C
8998,"Gustav Tammann",3462,"Giovanni Giorgis",1915,C
8998,"Gustav Tammann",9334,"Max Trautz",1923,C
8998,"Gustav Tammann",6663,"Bernhard Neumann",1935,C
8998,"Gustav Tammann",4950,"Ernst Koenigs",1928,C
8998,"Gustav Tammann",6236,"J Meyer",1928,C
8998,"Gustav Tammann",6236,"J Meyer",1935,C
8998,"Gustav Tammann",9218,"Peter A Thiessen",1937,C
8998,"Gustav Tammann",1198,"Carl Bosch",1936,C
8998,"Gustav Tammann",4542,"Gerhart Jander",1931,C
8998,"Gustav Tammann",4413,"Gustav Hüttig",1933,C
8998,"Gustav Tammann",9647,"Emile Vigouroux",1911,C
8998,"Gustav Tammann",7285,"Ludwig Plate",1927,C
8998,"Gustav Tammann",1303,"Hermann Braune",1926,C
8998,"Gustav Tammann",8800,"Alfred Stock",1922,C
8998,"Gustav Tammann",5899,"Willy Marckwald",1922,C
8998,"Gustav Tammann",7734,"Ernst Riesenfeld",1922,C
8998,"Gustav Tammann",4114,"Walter Herz",1928,C
10428,"Richard A Zsigmondy",9900,"Daniel Vorländer",1913,C
10428,"Richard A Zsigmondy",9634,"Karl A Vesterberg",1923,C
10428,"Richard A Zsigmondy",10161,"Georg Wiegner",1922,C
10428,"Richard A Zsigmondy",10161,"Georg Wiegner",1915,C
10428,"Richard A Zsigmondy",6913,"Wilhelm Ostwald",1924,C
10428,"Richard A Zsigmondy",6913,"Wilhelm Ostwald",1923,C
10428,"Richard A Zsigmondy",9751,"Hans K von Euler-Chelpin",1923,C
10428,"Richard A Zsigmondy",6231,"Georg Meyer",1926,C
10428,"Richard A Zsigmondy",7913,"Viktor Rothmund",1926,C
10428,"Richard A Zsigmondy",8915,"Theodor Svedberg",1926,C
10428,"Richard A Zsigmondy",5073,"Hugo R Kruyt",1921,C
7707,"Theodore W Richards",6913,"Wilhelm Ostwald",1912,C
7707,"Theodore W Richards",6913,"Wilhelm Ostwald",1910,C
7707,"Theodore W Richards",6913,"Wilhelm Ostwald",1913,C
7707,"Theodore W Richards",511,"Svante A Arrhenius",1914,C
7707,"Theodore W Richards",511,"Svante A Arrhenius",1913,C
7707,"Theodore W Richards",6515,"Charles E Munroe",1902,C
7707,"Theodore W Richards",3542,"Frank A Gooch",1912,C
7707,"Theodore W Richards",3542,"Frank A Gooch",1911,C
7707,"Theodore W Richards",1802,"Giacomo Ciamician",1915,C
7707,"Theodore W Richards",1304,"Bohuslav Brauner",1913,C
7707,"Theodore W Richards",1304,"Bohuslav Brauner",1909,C
7707,"Theodore W Richards",1304,"Bohuslav Brauner",1914,C
7707,"Theodore W Richards",1304,"Bohuslav Brauner",1905,C
7707,"Theodore W Richards",1304,"Bohuslav Brauner",1912,C
7707,"Theodore W Richards",1888,"John N Collie",1908,C
7707,"Theodore W Richards",1888,"John N Collie",1915,C
7707,"Theodore W Richards",7552,"Sir William Ramsay",1913,C
7707,"Theodore W Richards",7552,"Sir William Ramsay",1908,C
7707,"Theodore W Richards",7552,"Sir William Ramsay",1912,C
7707,"Theodore W Richards",7552,"Sir William Ramsay",1915,C
7707,"Theodore W Richards",7552,"Sir William Ramsay",1914,C
7707,"Theodore W Richards",3543,"W Goodbody",1908,C
7707,"Theodore W Richards",9538,"Charles R van Hise",1914,C
7707,"Theodore W Richards",9538,"Charles R van Hise",1915,C
7707,"Theodore W Richards",3521,"Guido Goldschmiedt",1912,C
7707,"Theodore W Richards",1603,"Vilhelm Carlheim-Gyllensköld",1914,C
7707,"Theodore W Richards",1603,"Vilhelm Carlheim-Gyllensköld",1913,C
7707,"Theodore W Richards",8790,"Julius Stieglitz",1915,C
7707,"Theodore W Richards",2508,"Frederick G Donnan",1915,C
7707,"Theodore W Richards",3022,"Emil H Fischer",1909,C
7707,"Theodore W Richards",1112,"Marston T Bogert",1914,C
7707,"Theodore W Richards",6631,"John U Nef",1915,C
7707,"Theodore W Richards",6631,"John U Nef",1908,C
13074,"Ernst Otto Fischer",15616,"Egon Uhlig",1970,C
13074,"Ernst Otto Fischer",13998,"Wilhelm Karl Klemm",1969,C
13074,"Ernst Otto Fischer",13998,"Wilhelm Karl Klemm",1968,C
13074,"Ernst Otto Fischer",14744,"Ewald Wicke",1968,C
13074,"Ernst Otto Fischer",4159,"Walter Hieber",1967,C
13074,"Ernst Otto Fischer",4159,"Walter Hieber",1962,C
13074,"Ernst Otto Fischer",15657,"F G Gault",1970,C
13074,"Ernst Otto Fischer",13891,"Norman Neill Greenwood ",1970,C
13074,"Ernst Otto Fischer",15669,"M Cais",1970,C
8323,"Glenn Theodore Seaborg",9652,"German E Villar",1949,C
8323,"Glenn Theodore Seaborg",7794,"Worth H Rodebush",1949,C
8323,"Glenn Theodore Seaborg",5290,"Ernest O Lawrence",1951,C
8323,"Glenn Theodore Seaborg",9461,"Harold Clayton Urey",1948,C
8323,"Glenn Theodore Seaborg",1484,"Arthur M Buswell",1949,C
8323,"Glenn Theodore Seaborg",8604,"Cyril S Smith",1948,C
8323,"Glenn Theodore Seaborg",7725,"Sir Eric Keightley Rideal",1955,C
8323,"Glenn Theodore Seaborg",9282,"Arne W Tiselius",1951,C
8323,"Glenn Theodore Seaborg",3485,"George Glockler",1948,C
8323,"Glenn Theodore Seaborg",7213,"Thomas E Phipps",1949,C
8323,"Glenn Theodore Seaborg",10200,"John E Willard",1950,C
8323,"Glenn Theodore Seaborg",10200,"John E Willard",1951,C
8323,"Glenn Theodore Seaborg",7110,"Marguerite Perey",1951,C
8323,"Glenn Theodore Seaborg",4181,"Terrell L Hill",1948,C
8323,"Glenn Theodore Seaborg",3668,"Cornelius S Grove",1948,C
8323,"Glenn Theodore Seaborg",3787,"Otto Hahn",1950,C
8323,"Glenn Theodore Seaborg",548,"Adriaan H.W Aten Jr",1951,C
8323,"Glenn Theodore Seaborg",2903,"Kasimir Fajans",1946,C
8323,"Glenn Theodore Seaborg",3418,"William F Giauque",1951,C
8323,"Glenn Theodore Seaborg",1772,"John Chipman",1948,C
8323,"Glenn Theodore Seaborg",7731,"Byron Riegel",1948,C
8323,"Glenn Theodore Seaborg",8915,"Theodor Svedberg",1951,C
8323,"Glenn Theodore Seaborg",13985,"William Albert Noyes, Jr",1948,C
8323,"Glenn Theodore Seaborg",2955,"Enrico Fermi",1951,C
5458,"Willard Frank Libby",8323,"Glenn Theodore Seaborg",1958,C
5458,"Willard Frank Libby",8323,"Glenn Theodore Seaborg",1955,C
5458,"Willard Frank Libby",8323,"Glenn Theodore Seaborg",1957,C
5458,"Willard Frank Libby",8323,"Glenn Theodore Seaborg",1956,C
5458,"Willard Frank Libby",3418,"William F Giauque",1959,C
5458,"Willard Frank Libby",3418,"William F Giauque",1956,C
5458,"Willard Frank Libby",3418,"William F Giauque",1958,C
5458,"Willard Frank Libby",5263,"Wendell M Latimer",1955,C
5458,"Willard Frank Libby",10595,"H Pettersson",1954,C
5458,"Willard Frank Libby",10595,"H Pettersson",1960,C
5458,"Willard Frank Libby",11018,"B Kullenberg",1960,C
5458,"Willard Frank Libby",8473,"Harlow Shapley",1956,C
5458,"Willard Frank Libby",396,"H N Alyea",1951,C
5458,"Willard Frank Libby",1150,"Karl-Friedrich O Bonhoeffer",1955,C
5458,"Willard Frank Libby",1150,"Karl-Friedrich O Bonhoeffer",1956,C
5458,"Willard Frank Libby",9461,"Harold Clayton Urey",1954,C
5458,"Willard Frank Libby",9461,"Harold Clayton Urey",1960,C
5458,"Willard Frank Libby",10812,"R Juza",1957,C
5458,"Willard Frank Libby",10594,"R M Herriott",1954,C
5458,"Willard Frank Libby",10809,"N Sugarman",1957,C
5458,"Willard Frank Libby",6019,"Joseph Edward Mayer",1957,C
5458,"Willard Frank Libby",1853,"Klaus Clusius",1959,C
5458,"Willard Frank Libby",1853,"Klaus Clusius",1957,C
5458,"Willard Frank Libby",1974,"Charles D Coryell",1955,C
5458,"Willard Frank Libby",11019,"A Ångström",1960,C
5458,"Willard Frank Libby",10356,"Thomas F Young",1957,C
5458,"Willard Frank Libby",10810,"Anthony Leonid Turkevich",1957,C
5458,"Willard Frank Libby",10980,"Kenneth Sanborn Pitzer",1959,C
10592,"Charles Prévost",13031,"H Brusset",1966,C
10592,"Charles Prévost",15642,"C Glacet",1970,C
10592,"Charles Prévost",10898,"J Wiemann",1965,C
10592,"Charles Prévost",13028,"Albert Bruylants",1969,C
3812,"Albin Haller",1237,"Francois Bourion",1925,C
3812,"Albin Haller",1513,"Eyvind Bödtker",1922,C
3812,"Albin Haller",1513,"Eyvind Bödtker",1925,C
3812,"Albin Haller",1513,"Eyvind Bödtker",1923,C
3812,"Albin Haller",1513,"Eyvind Bödtker",1924,C
3812,"Albin Haller",1513,"Eyvind Bödtker",1920,C
3812,"Albin Haller",3649,"Victor Grignard",1919,C
3812,"Albin Haller",3649,"Victor Grignard",1925,C
3812,"Albin Haller",3722,"Antoine Guntz",1925,C
3812,"Albin Haller",3722,"Antoine Guntz",1912,C
3812,"Albin Haller",4269,"Arnold F Holleman",1919,C
3812,"Albin Haller",634,"Benjamin Baillaud",1921,C
3812,"Albin Haller",3740,"Alfred Guyot",1925,C
3812,"Albin Haller",6302,"Jules Minguin",1912,C
3812,"Albin Haller",2603,"Louis Duparc",1919,C
3812,"Albin Haller",9572,"Gustave Vavon",1925,C
3812,"Albin Haller",7552,"Sir William Ramsay",1916,C
3812,"Albin Haller",14112,"Paul Thiébault Muller",1912,C
3812,"Albin Haller",7173,"Paul Petit",1925,C
